gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,InternetService_Fiber optic,InternetService_No
0,1,0,0,1.6125732136881423,1,1,1.4393707584238922,2.422449879505619,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,0.5532302205040753,0,0,-0.8824742109407582,-0.2329251166936135,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,0,1,1,1.5310852911355222,1,0,-1.487450280266981,-0.4072382841547458,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,1,0,-1.1987601143772668,1,1,-1.4924363467724169,-0.9871792070291026,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,0,0.1050466464646622,0,1,-0.8292895015494419,-0.3744359961245378,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,0,0,-0.8728084241667845,1,1,0.8111263787389692,-0.5704555868686053,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1,0,0,0,-0.1394171211931994,1,1,-1.495760391109374,-0.7549160660270446,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,0,0,-0.791320501614164,0,1,-1.3179240190821602,-0.8609554732639041,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.2051336009250395,1,1,0.0100316935322676,0.6897743478171736,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.1987601143772668,1,0,-1.4658439920767583,-0.981995254314174,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,0,-1.2395040756535771,1,1,0.1945161542333963,-0.9445604979004129,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,1.490341329859212,1,0,0.8593250216248496,1.7818677395532247,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,1,0,1.1236456783724194,1,0,0.8194364895813623,1.3285476191626568,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
0,1,0,0,-0.9135523854430948,1,1,0.6582203392389346,-0.6254937231398688,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,0,1,1,0.5939741817803856,1,0,-0.3506271170275956,0.1124584903601636,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0,-0.6690886177852331,1,1,0.9922867951031402,-0.3627224689261245,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1,0,1,0,-0.791320501614164,0,1,-0.3439790283536809,-0.695510173851288,True,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,1,1,1.6125732136881423,1,1,1.5174858003423883,2.5481000695661877,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,0,0,1,-1.1172721918246462,1,0,-0.62486077482657,-0.9095522725447032,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,0,0,-0.8728084241667845,1,0,0.2693071518149348,-0.6462736527460934,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,1,0,1.2051336009250395,1,1,-0.1545085011471169,0.6485012604570396,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False
0,0,1,0,1.2866215234776603,1,1,0.9906247729346612,1.617128340084769,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False
0,0,0,1,-1.2802480369298874,1,1,-0.1594945676525527,-0.9808922856514232,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1,0,1,1,-0.8320644628904743,1,1,-0.5184913560439374,-0.7553793128653999,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,0,0,0.960669833267178,0,1,-0.6630872847015785,0.1242602550515969,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False
0,0,1,0,1.5718292524118322,1,0,0.5668091199726097,1.6064074846828311,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
0,1,0,0,0.4309983366751445,1,1,1.4410327805923713,1.0224076371295518,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
0,0,0,0,-0.6283446565089229,1,0,-1.3295581742615106,-0.7976891907685196,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,0,-0.7505765403378537,1,0,-0.4769408018319716,-0.6696565883964098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,0,1,1,1.2866215234776603,0,1,-0.1578325454840742,0.6892008041125431,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,0,0,1,1.1643896396487294,1,0,-1.4974224132778524,-0.5113805852916739,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,1,0,1.2866215234776603,1,1,1.6687298176739438,2.255725136444212,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
1,0,1,0,0.7569500268856267,1,1,0.8493528886139774,1.0285180835211911,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False
0,0,1,0,1.2866215234776603,1,0,-1.5073945462887242,-0.4666221169572474,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,1,0,1.4495973685829016,1,1,0.8942274871629008,1.8271335734725165,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1,0,1,1,-0.7098325790615434,1,0,0.3424361272279943,-0.4993141081211804,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,1,1,1.5310852911355222,1,1,-1.4841262359300234,-0.384759782807885,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,1,1,1.6125732136881423,0,1,-0.3655853165439033,0.7364078628782762,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,-1.2802480369298874,1,1,1.023865216304234,-0.965186011893852,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,1,-0.791320501614164,1,0,-0.6647493068700573,-0.7606515030733486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,1,0.5939741817803856,1,1,-0.3157246514895444,0.1635700581920346,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,0,0.3495104141225239,1,1,1.622193196956542,1.019870809205225,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,1.2051336009250395,1,1,0.9058616423422512,1.5320232780669194,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False
0,1,0,0,-0.0986731599168891,0,1,-0.8143313020331343,-0.4898726963680337,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0,0,1,1,-0.3431369275747509,0,0,-0.2392716317395271,-0.4039293781664935,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
1,0,1,1,0.6754621043330061,1,1,0.8510149107824564,0.975619706455664,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False
0,0,0,0,-1.1580161531009563,0,1,-1.3478404181147754,-0.9649874775345568,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,1,1,0.5532302205040753,1,1,1.509175689499995,1.186264661667807,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,1,0,-0.0986731599168891,1,0,-1.5007464576148095,-0.7180107345714039,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,1,1,0.9199258719908678,1,1,0.1413314448420797,0.6879434198370072,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
0,0,1,1,-1.1987601143772668,1,0,-1.5007464576148095,-0.980605513799108,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,1,1,-0.6283446565089229,1,0,0.3241538833747294,-0.4709678134884855,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,1,0,0,-0.9542963467194052,1,1,0.3075336616899431,-0.7080398978601368,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,1,1,0.7162060656093164,1,0,0.3557323045758235,0.7686807259503639,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,False,False
0,0,0,0,-0.1801610824695097,0,1,-1.1650179795821258,-0.658516604902627,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,-1.2802480369298874,0,0,-1.3162619969136813,-0.996245609436914,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,0.4717422979514547,0,1,-0.348965094859117,0.0149119418264852,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False
1,0,0,0,-1.2802480369298874,1,1,-1.4974224132778524,-0.9986500811217106,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,1,1,0,0.8791819107145575,1,0,0.3058716395214645,0.7217163202904361,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,0.3495104141225239,1,1,0.3141817503638577,0.3555086648839241,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,-0.8728084241667845,0,1,-0.7711187256526897,-0.7997407124812361,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False
0,0,1,1,-0.6283446565089229,1,1,0.6864747161030716,-0.3669358092178326,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,0,0,-1.2802480369298874,1,1,-0.3024284741417151,-0.9827893917513544,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,0,1,1.6125732136881423,0,0,0.0798366246083705,1.0537319471516735,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False
0,0,0,0,0.5532302205040753,1,0,0.6465861840595843,0.6901493571625088,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
1,1,1,0,-1.0357842692720256,0,0,-1.1633559574136474,-0.9101037568760786,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,1.6125732136881423,1,1,1.5075136673315166,2.5216067622869134,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1,0,1,1,1.1236456783724194,1,0,-1.5007464576148095,-0.4948139959771572,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,1,0,0,-0.9950403079957154,0,1,-1.1766521347614762,-0.909464035051683,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
0,1,0,0,1.368109446030281,1,1,0.5202724992552084,1.29755419973936,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1,0,0,0,-0.3838808888510611,1,1,0.3374500607225587,-0.2527344338766174,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,1.5718292524118322,1,1,1.3413114504836532,2.325807765275396,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False
0,0,0,0,-0.3838808888510611,1,1,0.4571156568530201,-0.1942329760043164,False,True,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False
0,0,0,0,0.6347181430566958,1,1,1.2532242755542855,1.1563300921607509,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,1,0,0,-0.6283446565089229,1,0,-1.4675060142452372,-0.8615069575952794,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
1,0,1,1,-0.6690886177852331,1,0,-1.4841262359300234,-0.8567641923454511,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1,0,1,1,-0.0171852373642686,1,1,0.1645997552007807,0.0285005157515748,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.791320501614164,1,1,-1.5123806127941604,-0.8841398745549253,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,1,0,0,1.082901717096109,1,1,0.4787219450432425,1.017841346865764,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False
1,1,0,0,-0.4246248501273714,1,1,1.0604297040107642,-0.0883921031267522,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,0,-0.0986731599168891,1,0,-1.5206907236365534,-0.7260844651827394,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,0,-0.6690886177852331,1,1,0.9440881522172598,-0.3130668197290847,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
1,1,1,0,1.0421577558197987,1,1,1.1269105907499095,1.557082726084617,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,0,1.5310852911355222,1,0,0.10476695713555,1.0504009817901665,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,1.5718292524118322,1,1,-1.3411923294408608,-0.2654626922447614,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
0,0,0,0,-1.2802480369298874,1,0,-0.4869129348428435,-0.9852379821826612,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
0,0,1,1,1.0014137945434884,1,0,-0.3772194717232536,0.339581797393803,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1,0,1,1,0.6754621043330061,0,1,-0.8508957897396641,-0.1963947945833078,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,1,1,1.3273654847539706,1,1,0.4853700337171571,1.2302951706848175,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False
0,0,1,0,-1.076528230548336,1,0,-1.5057325241202455,-0.9428178074132664,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,1,0,1.5310852911355222,1,0,-1.5073945462887242,-0.4322756727991884,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
0,0,1,1,1.2051336009250395,0,0,-0.5351115777287238,0.3199710145700943,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
0,0,1,0,-1.076528230548336,1,1,1.346297516989089,-0.7668281275847529,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,1,1,0,-0.1801610824695097,1,1,1.3629177386738751,0.3153164868132859,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,0,1,0.4717422979514547,1,0,-1.4924363467724169,-0.6243686951038632,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
0,0,0,0,0.8791819107145575,1,1,0.974004551249875,1.2254421085687142,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False
1,0,1,0,0.227278530293593,1,0,0.1396694226736012,0.1703643451545792,False,True,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True,False,False,False,False
0,0,1,0,-0.0579291986405789,1,1,-0.026532794174262,-0.1643645846170254,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False
0,1,0,0,-0.506112772679992,1,1,-0.1063098582612364,-0.4892550339168933,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1,0,1,0,1.5718292524118322,1,1,1.359593694336918,2.2892553837918355,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False
0,0,0,0,0.4309983366751445,1,0,1.6703918398424222,1.1522932268550832,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False
0,0,0,0,-0.3431369275747509,1,1,0.9906247729346612,-6.637261367018533e-05,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,0,0,0.3087664528462136,1,0,0.0881467354507637,0.1975194336315033,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
0,0,0,0,-0.9135523854430948,1,1,-1.459195903402844,-0.8983902296776652,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,0,-1.2802480369298874,1,1,-1.4974224132778524,-0.9986500811217106,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0,1,1,0,1.6125732136881423,1,1,1.6637437511685078,2.662411741773677,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.2802480369298874,0,1,-1.2996417752288951,-0.996025015704364,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,0,0,0.1457906077409725,1,1,1.1418687902662172,0.587793865259237,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,0,0,-0.0986731599168891,1,1,0.9806526399237896,0.1748865166718574,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
0,1,0,0,-1.2395040756535771,1,0,0.1978401985703534,-0.9390456545866588,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0,0,0.3902543753988342,1,1,1.1368827237607813,0.8890587258029833,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False
0,0,1,1,-0.8320644628904743,1,0,-1.4791401694245876,-0.9083169476424222,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,0,0,0,-0.7505765403378537,1,0,0.3873107257769176,-0.514314481934591,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,-1.0357842692720256,1,1,0.4936801445595503,-0.7405774734112845,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,1,0,0,-0.6690886177852331,1,1,0.9856387064292256,-0.3406410362978541,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False
1,0,1,1,0.3902543753988342,1,0,1.0737258813585928,0.7647762168842263,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False
1,0,0,0,1.082901717096109,1,1,-0.1146199691036296,0.6009853704657363,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
1,0,0,0,0.5532302205040753,0,1,-1.1317775362125533,-0.3503030417835509,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
0,0,0,0,1.4088534073065913,1,0,-1.4708300585821945,-0.4146722929416859,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True
0,0,1,0,1.4088534073065913,1,1,1.5440781550380462,2.3066822886632976,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False
1,0,1,0,1.1643896396487294,1,1,0.1695858217062168,0.8574035251820361,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False
0,0,0,0,1.5718292524118322,1,1,1.5440781550380462,2.5151433659231937,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0,0,1,0,1.0014137945434884,1,1,1.3197051622934308,1.6050618629142757,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
0,0,1,1,-0.1801610824695097,1,1,0.5402167652769517,-0.0247949300325426,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,1,1,1,0.1050466464646622,1,1,0.3740145484290884,0.2046666705661282,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False
0,0,0,0,-1.2802480369298874,1,0,0.1978401985703534,-0.9761495204015948,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,-1.2395040756535771,1,1,0.8510149107824564,-0.9331558019275698,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False
0,0,0,1,-0.4246248501273714,0,1,-0.5101812452015443,-0.5523227820529825,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,False,False
0,0,0,0,-0.9542963467194052,0,0,-0.2093552327069117,-0.7691884805230397,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,1,1,-0.7505765403378537,1,1,0.8260845782552769,-0.4742546601034828,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
0,0,1,1,0.8384379494382472,0,1,-0.5351115777287238,0.0934874293608503,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,0,0,0,-0.791320501614164,1,1,0.17789593254861,-0.6161626082529973,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,-0.791320501614164,1,0,-1.5073945462887242,-0.90496392290766,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
1,0,0,1,0.8791819107145575,1,1,-0.12625412428298,0.4410769737401293,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
0,0,0,0,-1.1987601143772668,1,1,-0.4702927131580572,-0.9406118700877648,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,1.4088534073065913,1,1,1.178433277972747,1.943739420498528,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False
1,0,1,0,0.3902543753988342,1,1,1.151840923277089,0.8182922564008939,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False
0,0,1,1,0.3087664528462136,1,1,-1.2830215535441087,-0.5319840399118583,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True
1,0,0,1,1.0014137945434884,1,1,-1.5024084797832884,-0.4909315462842745,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,True
1,0,0,0,-1.2802480369298874,1,0,0.1529656000214305,-0.9767451234794802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
0,0,0,0,-0.3431369275747509,1,1,-1.504070501951767,-0.7999171874672761,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True
1,0,1,1,0.8384379494382472,1,0,0.0067076491953105,0.4767028615469792,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
0,0,0,0,-1.1987601143772668,1,0,-1.336206262935425,-0.96926699594603,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
0,0,0,0,-0.5468567339563023,1,0,-1.3328822185984677,-0.8018363529404626,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
0,0,0,0,-1.1172721918246462,1,1,-0.6896796393972369,-0.918177487487414,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1,0,0,0,-1.2802480369298874,1,0,-1.4741541029191516,-0.9983412498961404,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,1,0,1.3273654847539706,1,1,-1.4758161250876305,-0.383325923546309,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,0,1,0,1.6125732136881423,1,0,-1.5123806127941604,-0.4317021290945579,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True
1,0,1,0,-0.9135523854430948,1,1,1.1202625020759949,-0.5495212416495956,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,0,0,-0.9135523854430948,1,1,1.0072449946194475,-0.625692257499164,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0,-1.2802480369298874,1,0,-1.4824642137615447,-0.9984515467624157,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,0,-0.2616490050221303,1,0,-1.459195903402844,-0.7786960703959513,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,0,1.6125732136881423,1,0,0.1612757108638236,1.158094842021152,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,1,1,0,0.5532302205040753,1,0,1.178433277972747,1.0899754974096645,False,True,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False
1,0,1,0,-0.0579291986405789,1,0,0.9640324182390032,0.3248020173129426,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False
1,0,1,1,0.3087664528462136,1,1,1.5058516451630377,0.9643473667223512,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0,0.3087664528462136,1,1,1.3197051622934308,0.7736440849327424,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False
1,0,0,0,-1.2802480369298874,1,1,0.3424361272279943,-0.9742303549284084,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,-1.1987601143772668,1,1,0.181219976885567,-0.9060227728239008,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,1,0,1.6125732136881423,1,1,1.2149977656792768,2.223518451491889,False,True,False,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False
1,0,0,0,0.2680224915699033,1,0,0.5684711421410888,0.4131498071992796,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,True,False
0,0,0,0,-0.9542963467194052,1,1,0.6150077628584902,-0.6529576428423631,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,0,0,-0.9135523854430948,1,1,0.1729098660431739,-0.6808848093832127,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0,0,-0.5876006952326126,1,1,-1.504070501951767,-0.8356313127671463,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
1,0,0,0,-1.2802480369298874,1,0,0.4920181223910713,-0.9722450113354572,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
1,0,1,1,1.4088534073065913,1,1,0.1513035778529514,1.0455920384205732,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False
